,player_name,yr_numerical,conf,TS_per,bpm,drafted
15651,Michael Meadows,2.0,BSky,55.97,0.446882,0
15652,Michael Messer,4.0,OVC,51.21,-2.71683,0
15653,Michael Middlebrooks,3.0,MVC,71.31,7.95288,0
15654,Michael Miller,4.0,CUSA,56.25,1.8132,0
15655,Michael Moreno,2.0,OVC,64.75,3.72121,0
15656,Michael Morrison,4.0,CAA,58.86,6.5211,0
15657,Michael Moss,4.0,GWC,49.51,-1.81385,0
15658,Michael Murray,4.0,MEAC,48.66,-2.04237,0
15659,Michael Myers,4.0,MEAC,62.06,1.2119,0
15660,Michael Nesbitt,4.0,MWC,44.69,-9.78268,0
15661,Michael Noyes,4.0,Amer,37.97,-9.45997,0
15662,Michael Nuga,3.0,BSky,53.46,-4.25351,0
15663,Michael Nunnally,4.0,BW,53.77,-2.60366,0
15664,Michael Nzei,4.0,BE,62.4,2.62805,0
15665,Michael O'Connell,1.0,P12,56.3,4.23985,0
15666,Michael O'Donnell,4.0,CUSA,52.23,-2.51135,0
15667,Michael Obacha,4.0,SB,57.31,-1.44081,0
15668,Michael Obindu,3.0,MEAC,41.29,-9.01601,0
15669,Michael Ochereobia,4.0,Sum,59.53,0.61476,0
15670,Michael Odiana,1.0,MEAC,44.44,-7.1248,0
15671,Michael Ofoegbu,1.0,MWC,47.34,-7.87884,0
15672,Michael Oguine,4.0,BSky,60.84,3.10752,0
15673,Michael Ojo,4.0,Pat,55.85,-1.2347,0
15674,Michael Okafor,3.0,MAAC,44.93,-1.00818,0
15675,Michael Onyebalu,4.0,BW,62.14,0.693319,0
15676,Michael Orock,4.0,NEC,52.77,-5.01167,0
15677,Michael Orris,4.0,Sum,54.4,-4.35361,0
15678,Michael Ou,2.0,BW,53.52,-6.37335,0
15679,Michael Palarca,3.0,Sum,46.4,-2.77193,0
15680,Michael Patton,4.0,MAC,43.21,-7.4209,0
15681,Michael Perez,4.0,MWC,40.35,-2.02092,0
15682,Michael Phillip,3.0,CUSA,53.62,-0.51586,0
15683,Michael Porrini,4.0,MAC,48.46,3.00074,0
15684,Michael Porter,3.0,SEC,49.85,-0.859194,0
15685,Michael Porter Jr.,1.0,SEC,43.76,-4.93399,1
15686,Michael Prince,4.0,B12,60.63,5.39334,0
15687,Michael Qualls,3.0,SEC,56.19,5.13703,0
15688,Michael Ramey,4.0,CUSA,49.37,-5.48889,0
15689,Michael Redell,4.0,MAC,53.87,-3.50544,0
15690,Michael Rogers,4.0,Horz,57.12,0.186881,0
15691,Michael Roll,4.0,P10,59.32,3.22659,0
15692,Michael Rowley,2.0,AE,49.07,0.322327,0
15693,Michael Rudy,1.0,CAA,50.85,-11.3542,0
15694,Michael Sanchez,4.0,SEC,44.33,-3.43235,0
15695,Michael Sands,3.0,Ivy,56.09,-3.34434,0
15696,Michael Santos,4.0,WCC,55.2,0.656976,0
15697,Michael Saxton,4.0,ACC,53.33,-4.51229,0
15698,Michael Schlotman,3.0,CAA,68.97,-0.0606877,0
15699,Michael Schulze,4.0,AE,27.65,-13.5885,0
15700,Michael Selling,4.0,BSky,44.01,-5.21316,0
15701,Michael Servetas,1.0,MAAC,33.33,-11.1622,0
15702,Michael Shanks,1.0,OVC,44.91,-4.62106,0
15703,Michael Simpson,1.0,MVC,30.77,-5.246,0
15704,Michael Snaer,4.0,ACC,56.54,3.26799,0
15705,Michael Sohikish,4.0,MWC,40.2,-6.18066,0
15706,Michael Soukup,3.0,B10,33.52,-3.57988,0
15707,Michael Sparks,4.0,BSth,57.78,-2.35833,0
15708,Michael Spence,1.0,MEAC,32.73,-14.8405,0
15709,Michael Starks,4.0,SWAC,43.46,-8.54672,0
15710,Michael Steadman,4.0,BSky,54.48,-6.40676,0
15711,Michael Strittmatter,4.0,Ivy,46.98,-3.56679,0
15712,Michael Taylor,3.0,BSky,63.45,0.771854,0
15713,Michael Teller,4.0,ASun,45.72,-3.56402,0
15714,Michael Tertsea,2.0,A10,33.33,-15.3448,0
15715,Michael Thompson,4.0,B10,59.58,4.39148,0
15716,Michael Turner,4.0,AE,55.31,1.07058,0
15717,Michael Tveidt,4.0,Sum,58.18,1.70854,0
15718,Michael Tyler,3.0,Horz,42.8,-1.4699,0
15719,Michael Tyree,4.0,AE,47.14,-4.80327,0
15720,Michael Vogler,4.0,SB,56.66,2.01881,0
15721,Michael Wang,1.0,Ivy,53.92,-0.220633,0
15722,Michael Washington,3.0,SEC,57.39,3.40798,0
15723,Michael Weathers,4.0,SWAC,57.25,4.07473,0
15724,Michael Webb,2.0,SWAC,62.97,-3.24042,0
15725,Michael Wilder,4.0,BW,46.21,2.13176,0
15726,Michael Williams,4.0,BW,53.05,0.749898,0
15727,Michael Wolfe,3.0,MEAC,35.71,-7.85553,0
15728,Michael Wynn,3.0,MAC,56.66,3.59862,0
15729,Michael Young,4.0,ACC,55.58,5.20572,0
15730,Michael Zangari,4.0,Amer,50.47,-1.63621,0
15731,Michael Zeno,4.0,Slnd,37.81,-7.04512,0
15732,Michal Cekovsky,4.0,B10,67.27,4.49181,0
15733,Michal Kozak,4.0,BSky,61.39,3.10255,0
15734,Michale Kyser,4.0,CUSA,61.01,5.74631,0
15735,Micheal Anumba,3.0,BSth,56.08,0.480211,0
15736,Micheal Eric,4.0,A10,53.27,2.7795,0
15737,Micheal Tate Jr.,3.0,SWAC,28.78,-12.4999,0
15738,Micheal Warren,4.0,BW,54.59,-0.627913,0
15739,Michel Enanga,4.0,BSth,52.75,0.522014,0
15740,Michel Nzege,4.0,Amer,50.91,-2.47329,0
15741,Michel-Ofik Nzege,3.0,Amer,57.35,-0.670931,0
15742,Michtell Hahn,1.0,Pat,58.91,0.0221677,0
15743,Mick Hedgepeth,4.0,ASun,55.87,0.445196,0
15744,Mick Lynott,1.0,BSth,34.43,-9.61641,0
15745,Mick Sullivan,1.0,BE,52.63,-12.2751,0
15746,Mickey McConnell,4.0,WCC,66.46,5.90338,0
15747,Mickey Mitchell,4.0,P12,41.94,2.09608,0
15748,Mickey Pearson Jr.,1.0,B12,44.57,-2.29228,0
15749,Mickey Perry,4.0,A10,51.73,0.492546,0
15750,Mickey Polis,4.0,BSky,59.2,-0.109921,0
15751,Miguel Ayesa,2.0,CAA,47.8,-6.56953,0
15752,Miguel Bocachica,1.0,NEC,45.66,-4.91992,0
15753,Miguel Cartagena,1.0,A10,29.9,-10.6561,0
15754,Miguel Dicent,3.0,OVC,50.99,-0.641702,0
15755,Miguel Paul,4.0,CUSA,55.64,0.00484318,0
15756,Miguel Tomley,1.0,WCC,56.42,-0.79207,0
15757,Mika Adams-Woods,2.0,Amer,52.12,1.05024,0
15758,Mikael Herbert,1.0,CUSA,30.46,-13.1521,0
15759,Mikael Hopkins,4.0,BE,50.01,6.73446,0
15760,Mikael Jantunen,2.0,P12,67.62,5.50125,0
15761,Mikail Simmons,3.0,NEC,47.74,-2.7896,0
15762,Mikal Bridges,1.0,BE,63.3,10.5968,1
15763,Mikal Dawson,2.0,MAC,54.56,2.04591,0
15764,Mikal Gjerde,2.0,WCC,70.71,-2.42865,0
15765,Mike Aaman,4.0,NEC,51.62,-2.51934,0
15766,Mike Adewunmi,4.0,OVC,58.32,-3.50046,0
15767,Mike Allison,4.0,AE,53.66,-2.08718,0
15768,Mike Amius,3.0,SC,57.24,-1.14965,0
15769,Mike Anderson,4.0,P12,58.18,3.76797,0
15770,Mike Annese,4.0,MWC,52.96,-4.27054,0
15771,Mike Auger,2.0,Ivy,54.6,-9.91628,0
15772,Mike Balogun,3.0,MVC,52.65,-1.91049,0
15773,Mike Bardo,4.0,MAC,50.61,-1.01344,0
15774,Mike Bedulskis,1.0,BSth,50.0,-1.96173,0
15775,Mike Bekelja,1.0,A10,34.39,-1.89708,0
15776,Mike Bersch,4.0,Pat,45.2,-3.37666,0
15777,Mike Best,4.0,BW,52.05,-1.8301,0
15778,Mike Black,4.0,AE,52.93,0.328268,0
15779,Mike Bothwell,3.0,SC,56.82,2.25255,0
15780,Mike Boxley,4.0,ind,55.15,1.81293,0
15781,Mike Broghammer,3.0,BE,55.22,5.86236,0
15782,Mike Brown,4.0,SC,51.38,0.980463,0
15783,Mike Bruesewitz,4.0,B10,51.69,6.13104,0
15784,Mike Buckley,2.0,MEAC,50.03,-4.94914,0
15785,Mike Buckmire,1.0,ACC,60.61,9.51478,0
15786,Mike Burwell,4.0,CAA,51.96,-0.549009,0
15787,Mike Byron,4.0,BSth,53.75,-0.422464,0
15788,Mike Caffey,4.0,BW,52.84,5.31028,0
15789,Mike Capocci,4.0,B10,54.49,3.96023,0
15790,Mike Cavataio,4.0,Pat,49.93,1.12077,0
15791,Mike Chandler,4.0,OVC,60.1,5.6021,0
15792,Mike Clifford,2.0,MAC,59.59,-2.52805,0
15793,Mike Cobbins,1.0,B12,50.86,3.13858,0
15794,Mike Coburn,4.0,BE,50.56,0.482896,0
15795,Mike Copeland,4.0,ACC,35.37,-5.88016,0
15796,Mike Crawford,4.0,A10,45.96,-2.17946,0
15797,Mike Cunningham,4.0,B12,57.14,-0.574806,0
15798,Mike Czepil,4.0,Slnd,57.14,-3.11762,0
15799,Mike Dabney,4.0,MAC,55.76,-2.84384,0
15800,Mike Daum,4.0,Sum,62.33,3.96015,0
15801,Mike Davis,4.0,B10,55.58,6.30428,0
15802,Mike Davis Jr.,4.0,CUSA,36.1,-0.397405,0
15803,Mike Davis-Sabb,4.0,CAA,42.37,-1.57252,0
15804,Mike DeLorenzo,4.0,MAAC,33.33,-9.90855,0
15805,Mike DePersia,2.0,Horz,52.75,0.0172142,0
15806,Mike Dejworek,4.0,SC,69.77,-7.47629,0
15807,Mike DiNunno,4.0,OVC,57.92,1.28457,0
15808,Mike Douglas,4.0,MAC,50.39,-0.63031,0
15809,Mike Edwards,3.0,BSky,59.58,-3.33724,0
15810,Mike Evanovich,4.0,MAAC,54.11,1.52926,0
15811,Mike Felt,4.0,Sum,53.85,-2.16495,0
15812,Mike Fernandez,2.0,ACC,50.0,-4.08604,0
15813,Mike Fitzgerald,4.0,MWC,63.14,2.44796,0
15814,Mike Fleming,4.0,Ivy,56.07,-1.60375,0
15815,Mike Fofana,2.0,OVC,40.63,-5.19427,0
15816,Mike Fox,3.0,B10,43.12,-3.98935,0
15817,Mike Gabbard,1.0,SB,50.85,-8.23695,0
15818,Mike Gabriel,1.0,NEC,45.78,-5.54489,0
15819,Mike Gerrity,4.0,P10,50.97,2.96414,0
15820,Mike Gesell,4.0,B10,48.34,2.91981,0
15821,Mike Glover,4.0,MAAC,64.65,3.18825,0
15822,Mike Green,2.0,BSky,50.86,-5.63789,0
15823,Mike Groselle,4.0,SC,59.7,0.901954,0
15824,Mike Hardiman,3.0,SC,38.26,-8.14272,0
15825,Mike Harrell,2.0,Slnd,42.02,-9.44218,0
15826,Mike Hart,3.0,WCC,46.17,6.94058,0
15827,Mike Harvey,2.0,NEC,62.5,-3.11854,0
15828,Mike Hawkins,4.0,Slnd,56.33,-3.05328,0
15829,Mike Henn,4.0,WCC,56.37,-2.55758,0
15830,Mike Hoffman,4.0,WAC,50.21,-1.07841,0
15831,Mike Holloway,2.0,NEC,57.82,-1.63771,0
15832,Mike Holloway Jr.,4.0,NEC,55.9,-1.33678,0
15833,Mike Holmes,4.0,BSth,51.09,-1.20291,0
15834,Mike Hood,3.0,BSky,47.42,-3.47518,0
15835,Mike Horn,3.0,AE,27.93,-5.77413,0
15836,Mike Hornbuckle,4.0,WCC,53.69,-0.977798,0
15837,Mike Howlett,4.0,Ivy,53.26,-3.86981,0
15838,Mike Hughes,4.0,SB,50.4,0.843272,0
15839,Mike James,4.0,Slnd,52.96,1.34647,0
15840,Mike Johnson,4.0,AE,46.34,-4.74079,0
15841,Mike Jones,2.0,A10,62.45,3.29211,0
15842,Mike Josserand,2.0,Sum,43.33,-3.748,0
15843,Mike Kebler,4.0,B10,59.72,0.801823,0
15844,Mike Kirkland,3.0,MAAC,48.25,-4.00699,0
15845,Mike Kirkland Jr.,4.0,MAAC,39.56,-8.44135,0
15846,Mike Kobani,3.0,SB,33.33,-15.5376,0
15847,Mike Kolawole,3.0,Slnd,42.54,-2.71143,0
15848,Mike Kuhn,1.0,BE,66.67,-12.4024,0
15849,Mike Kurtz,1.0,BW,47.81,-2.40211,0
15850,Mike LaTulip,4.0,Horz,54.98,0.431505,0
15851,Mike Ladd,4.0,P12,49.41,-0.975966,0
15852,Mike Laster,4.0,MAC,57.52,-0.32626,0
15853,Mike Layssard,2.0,A10,68.1,-0.458972,0
15854,Mike LeBlanc,4.0,Ivy,41.55,-3.47605,0
15855,Mike Lecak,3.0,ACC,42.02,-9.47111,0
15856,Mike Lewis,2.0,OVC,46.55,-11.491,0
15857,Mike Lewis II,3.0,A10,50.62,-2.9332,0
15858,Mike Liabo,4.0,OVC,49.83,-5.59081,0
15859,Mike Louder,2.0,OVC,57.99,-9.45789,0
15860,Mike Marcial,4.0,BSky,53.44,-3.34112,0
15861,Mike Marra,3.0,BE,67.04,6.30853,0
15862,Mike Martin,4.0,Slnd,40.69,-4.94908,0
15863,Mike Mathison,2.0,GWC,44.38,-10.6031,0
15864,Mike McCall,2.0,A10,54.26,6.11806,0
15865,Mike McCall Jr.,4.0,A10,52.22,5.16754,0
15866,Mike McChristian,4.0,WAC,55.79,3.23524,0
15867,Mike McCloskey,4.0,BE,41.1,-6.39911,0
15868,Mike McFadden,4.0,NEC,46.85,-5.23287,0
15869,Mike McGuirl,4.0,B12,47.1,1.5827,0
15870,Mike McKee,4.0,MAC,49.49,-0.163034,0
15871,Mike McLain,4.0,MWC,50.29,-2.86096,0
15872,Mike Meadows,1.0,BSky,46.15,-1.40129,0
15873,Mike Melvin,4.0,MEAC,58.59,-4.72236,0
15874,Mike Mercer,4.0,BE,49.15,3.4821,0
15875,Mike Miklusak,4.0,Sum,55.23,0.731065,0
15876,Mike Miles,1.0,B12,52.7,0.925072,0
15877,Mike Moore,4.0,CAA,56.1,2.91008,0
15878,Mike Morrison,1.0,CAA,50.65,0.126466,0
15879,Mike Morsell,4.0,CAA,53.96,-0.791193,0
15880,Mike Moser,4.0,P12,55.88,6.74123,0
15881,Mike Muscala,4.0,Pat,57.21,10.9448,1
15882,Mike Myers Keitt,4.0,NEC,52.32,-1.56031,0
15883,Mike Neal,3.0,SC,39.47,-6.5405,0
15884,Mike Nelson,4.0,Sum,58.39,3.33987,0
15885,Mike Noyes,3.0,Amer,50.0,-11.2386,0
15886,Mike Nuga,4.0,MAC,63.32,3.84406,0
15887,Mike Nwabuzor,3.0,WAC,38.88,-7.13244,0
15888,Mike Okauru,4.0,CAA,48.85,-0.61948,0
15889,Mike Owona,4.0,MEAC,54.79,-8.82647,0
15890,Mike Parker,2.0,BE,50.0,-10.9178,0
15891,Mike Parks Jr.,4.0,Amer,59.73,0.473637,0
15892,Mike Peake,2.0,OVC,67.4,3.91278,0
15893,Mike Peltz,3.0,B10,40.61,-4.41457,0
15894,Mike Phillips,4.0,MEAC,46.17,-3.55878,0
15895,Mike Podolsky,4.0,Horz,37.5,-8.38547,0
15896,Mike Poole,4.0,MAAC,52.78,2.51905,0
15897,Mike Pouncy,4.0,Slnd,47.57,-10.801,0
15898,Mike Powell,3.0,A10,42.02,-6.41922,0
15899,Mike Proctor,4.0,BSky,57.98,0.342815,0
15900,Mike Ranson,1.0,BSky,28.69,-11.6713,0
15901,Mike Ringgold,4.0,MAAC,49.83,-0.11923,0
15902,Mike Robbins,4.0,Amer,68.16,1.79174,0
15903,Mike Robinson,4.0,ACC,37.5,-7.31629,0
15904,Mike Rodriguez,4.0,MVC,52.13,0.162527,0
15905,Mike Rosario,4.0,SEC,56.76,5.52108,0
15906,Mike Rose,4.0,OVC,60.94,2.56608,0
15907,Mike Rostampour,4.0,Sum,52.48,-3.97005,0
15908,Mike Rowley,4.0,AE,53.87,1.35579,0
15909,Mike Sagay,1.0,ACC,44.44,-14.7588,0
15910,Mike Samuels,3.0,MAC,58.17,0.915053,0
15911,Mike Saunders Jr.,1.0,Amer,48.57,-4.01015,0
15912,Mike Schachtner,4.0,Horz,59.59,1.84237,0
15913,Mike Schroback,4.0,NEC,46.59,-12.5409,0
15914,Mike Scott,4.0,NEC,53.5,0.587215,0
15915,Mike Shaw,3.0,MVC,36.39,-1.23325,0
15916,Mike Simpson,1.0,MEAC,54.79,-8.60183,0
15917,Mike Singletary,4.0,B12,52.97,0.627161,0
15918,Mike Smith,4.0,ASun,42.24,-2.64471,0
15919,Mike Stone,3.0,SWAC,40.13,-12.1885,0
15920,Mike Stovall,4.0,BE,43.93,-4.75924,0
15921,Mike Talley,4.0,MAC,54.11,2.60717,0
15922,Mike Taylor,2.0,MAAC,32.55,-6.89553,0
15923,Mike Terry Jr.,2.0,AE,39.57,-3.80965,0
15924,Mike Thomas,4.0,BW,62.38,1.86813,0
15925,Mike Thorne,3.0,CUSA,53.67,-0.810355,0
15926,Mike Thorne Jr.,4.0,B10,51.44,-6.74154,0
15927,Mike Tisdale,4.0,B10,58.27,8.08629,0
15928,Mike Tobey,4.0,ACC,61.1,6.63252,0
15929,Mike Trimboli,4.0,AE,58.55,4.67874,0
15930,Mike Tuitt,4.0,MEAC,47.08,-0.864729,0
15931,Mike Turner,3.0,Slnd,50.14,-8.28868,0
15932,Mike Underwood,1.0,NEC,35.69,-8.87752,0
15933,Mike VanKirk,1.0,WAC,48.0,-7.6911,0
15934,Mike Venezia,4.0,Pat,53.03,-2.21561,0
15935,Mike Walker,4.0,SB,30.55,-4.56003,0
15936,Mike Washington,4.0,SEC,54.85,1.55206,0
15937,Mike Washington Jr.,4.0,Ivy,42.31,-10.3552,0
15938,Mike Watkins,4.0,B10,55.26,7.17128,0
15939,Mike Weisner,4.0,BSky,52.69,-0.763639,0
15940,Mike Wells,1.0,AE,50.0,-6.57593,0
15941,Mike White,1.0,MEAC,27.93,-7.01847,0
15942,Mike Wilder,2.0,BW,57.84,2.08285,0
15943,Mike Williams,4.0,BE,56.97,3.4527,0
15944,Mike Wilson,4.0,ind,46.15,-4.15783,0
15945,Mike'L Simms,4.0,A10,48.18,1.48402,0
15946,Mike'l Simms,2.0,A10,51.94,1.31731,0
15947,Mikeal Brown-Jones,1.0,A10,47.64,-2.29832,0
15948,Mikel Beyers,4.0,CUSA,55.85,0.660828,0
15949,Mikel Trapp,4.0,MEAC,55.16,-3.03302,0
15950,Mikel Tyson,2.0,SWAC,56.05,-4.26024,0
15951,Mikey Dixon,4.0,WAC,48.08,-1.02293,0
15952,Mikey Frazier,2.0,WAC,68.75,-6.95725,0
15953,Mikey Henn,1.0,BW,48.18,-5.23593,0
15954,Mikey Howell,4.0,BW,48.66,-2.72057,0
15955,Mikey Manghum,4.0,Slnd,62.0,-0.829626,0
15956,Mikey Thompson,4.0,MWC,57.7,2.43836,0
15957,Mikey Watkins,3.0,NEC,55.92,-2.34477,0
15958,Mikh McKinney,4.0,BSky,60.66,4.49776,0
15959,Mikhail Linskens,2.0,MWC,51.82,0.948562,0
15960,Mikhail McLean,4.0,Amer,42.65,-2.27641,0
15961,Mikhail Torrance,4.0,SEC,59.37,5.31811,0
15962,Miki Ljuboja,2.0,Ivy,40.4,-12.8821,0
15963,Mikkel Hauge,1.0,WAC,51.47,-11.2417,0
15964,Mikko Koivisto,4.0,SC,48.79,-0.775219,0
15965,Mikko Niemi,4.0,Horz,31.65,-10.8209,0
15966,Miklos Szabo,4.0,CAA,52.97,-2.82279,0
15967,Miks Antoms,3.0,AE,40.07,-5.3876,0
15968,Mikyle McIntosh,1.0,MVC,41.34,-4.86395,0
15969,Milade Lola-Charles,3.0,MEAC,45.21,-6.58856,0
15970,Milan Acquaah,3.0,WAC,50.52,-0.497193,0
15971,Milan Mijovic,4.0,CUSA,42.87,-4.77063,0
15972,Milan Prodanovic,4.0,MAAC,50.16,0.543194,0
15973,Milan Stanojevic,4.0,BSky,61.83,1.72001,0
15974,Mileek McMillan,4.0,MVC,40.79,-8.81236,0
15975,Miles Asafo-Adjei,4.0,Ivy,39.29,-6.39489,0
15976,Miles Banks,3.0,Slnd,44.76,-6.32894,0
15977,Miles Bowman,1.0,MEAC,50.5,-6.49453,0
15978,Miles Bowman Jr.,4.0,BSth,67.96,0.587714,0
15979,Miles Brewster,1.0,Pat,50.44,-4.4871,0
15980,Miles Bridges,2.0,B10,57.26,7.37899,1
15981,Miles Brookins,3.0,BW,43.67,-3.95191,0
15982,Miles Brown,2.0,MAC,53.12,1.62268,0
15983,Miles Cartwright,3.0,Ivy,52.89,-0.550421,0
15984,Miles Coleman,3.0,AE,58.5,-2.37161,0
15985,Miles Daniels,3.0,SWAC,35.85,-4.84978,0
15986,Miles Dixon,4.0,Horz,49.96,-1.42345,0
15987,Miles Gibson,3.0,MAC,42.33,-8.06076,0
15988,Miles Jackson,2.0,MEAC,63.16,-3.04713,0
15989,Miles Jackson-Cartwright,4.0,Ivy,57.36,0.399348,0
15990,Miles James,3.0,Amer,26.1,-7.15715,0
15991,Miles Jones,2.0,BSth,40.17,-1.76535,0
15992,Miles Latimer,3.0,Pat,57.36,-2.03292,0
15993,Miles Lester,1.0,CUSA,49.29,-6.67844,0
15994,Miles McBride,2.0,B12,54.34,9.10484,1
15995,Miles Mendes,1.0,SB,57.03,1.44685,0
15996,Miles Miller,2.0,ASun,31.29,-7.97248,0
15997,Miles Norris,3.0,BW,56.51,5.01493,0
15998,Miles Overton,4.0,CAA,41.3,-10.3932,0
15999,Miles Plumlee,4.0,ACC,62.05,6.31222,1
16000,Miles Reynolds,4.0,B12,51.6,1.47951,0
16001,Miles Seward,1.0,BSky,55.7,-8.41073,0
16002,Miles Simelton,2.0,Pat,52.98,-1.2387,0
16003,Miles Taylor,4.0,ASun,64.6,1.12518,0
16004,Miles Thomas,1.0,OVC,53.55,-3.62635,0
16005,Miles Turner,2.0,WCC,50.0,-6.56995,0
16006,Miles Washington,1.0,SEC,33.33,-2.87395,0
16007,Miles Wentzien,4.0,MVC,47.76,-2.47677,0
16008,Miles Wilson,1.0,NEC,55.43,-2.07426,0
16009,Miles Wright,4.0,Ivy,54.37,-0.194263,0
16010,Milija Cosic,4.0,NEC,53.78,-7.1146,0
16011,Milik Gantz,4.0,MEAC,53.83,-0.605309,0
16012,Milik Yarbrough,4.0,MVC,54.06,-0.0764425,0
16013,Millaun Brown,4.0,SB,47.85,-5.54681,0
16014,Miller Kopp,3.0,B10,50.5,0.860055,0
16015,Milos Cabarkapa,2.0,MAC,61.86,2.48534,0
16016,Milos Jovic,4.0,MAC,26.35,-6.85128,0
16017,Milos Kleut,2.0,ASun,61.29,-5.34712,0
16018,Milos Knezevic,4.0,MVC,56.5,1.55437,0
16019,Milos Kostic,1.0,SB,41.84,-3.30486,0
16020,Milos Milosevic,2.0,Horz,47.48,-8.77588,0
16021,Milos Nikolic,4.0,NEC,41.67,-3.66579,0
16022,Milos Stajcic,3.0,BSth,55.25,-5.78364,0
16023,Milos Supica,4.0,CUSA,62.12,-1.38742,0
16024,Milos Trivic,2.0,NEC,31.85,-1.41161,0
16025,Milos Vranes,4.0,OVC,57.76,-3.45691,0
16026,Milton Burton,4.0,AE,46.1,1.70901,0
16027,Milton Chavis,4.0,OVC,53.48,1.33228,0
16028,Milton Doyle,4.0,MVC,54.78,4.71949,0
16029,Milton Jennings,4.0,ACC,51.54,4.78291,0
16030,Milton Matthews,1.0,MEAC,31.66,-8.57191,0
16031,Milton Washington,4.0,Pat,54.62,-4.80186,0
16032,Mindaugas Kacinas,4.0,SEC,57.08,4.15974,0
16033,Minfeke Sanoe,2.0,OVC,48.27,-9.30506,0
16034,Miroslav Stafl,2.0,AE,56.46,-0.651141,0
16035,Miryne Thomas,3.0,MAC,63.02,0.188853,0
16036,Mirza Medinic,2.0,ASun,32.65,-11.7386,0
16037,Mirza Sabic,3.0,ASun,55.25,-8.53564,0
16038,Mislav Brzoja,3.0,MVC,56.71,3.64451,0
16039,Mislav Jukic,4.0,NEC,54.13,-5.03958,0
16040,Mitar Stanojevic,3.0,CUSA,45.8,-3.03238,0
16041,Mitch Albers,4.0,ind,54.7,-2.91259,0
16042,Mitch Baenziger,2.0,Horz,52.25,-2.89469,0
16043,Mitch Ballock,4.0,BE,58.34,5.17833,0
16044,Mitch Brewe,4.0,BW,55.53,3.54596,0
16045,Mitch Bruneel,4.0,WAC,56.58,-0.604096,0
16046,Mitch Farrell,1.0,GWC,31.25,-14.3825,0
16047,Mitch Hahn,4.0,Sum,56.6,-0.391085,0
16048,Mitch Hill,4.0,BSth,54.55,0.167433,0
16049,Mitch Johnson,4.0,P10,50.93,1.58329,0
16050,Mitch Lightfoot,4.0,B12,54.23,0.699081,0
16051,Mitch Listau,2.0,OVC,57.01,-2.70849,0
16052,Mitch McCormick,3.0,Slnd,37.5,-5.01566,0
16053,Mitch McDonald,4.0,Pat,48.01,-5.2156,0
16054,Mitch McGary,2.0,B10,57.23,10.8315,1
16055,Mitch Peterson,4.0,MAC,43.91,-0.259432,0
16056,Mitch Prendergast,3.0,SC,50.0,3.3823,0
16057,Mitch Roelke,4.0,Horz,68.18,-4.20941,0
16058,Mitch Rolls,4.0,Pat,48.21,-4.44477,0
16059,Mitch Rueter,4.0,Slnd,56.43,-0.972369,0
16060,Mitch Wilmer,4.0,BSky,48.57,-3.9146,0
16061,Mitch Woods,2.0,SC,47.75,-6.66511,0
16062,Mitchell Anderson,4.0,SWAC,47.3,-2.32231,0
16063,Mitchell Badillo,4.0,Slnd,57.55,-0.518992,0
16064,Mitchell Bouie,4.0,GWC,48.22,-9.99725,0
16065,Mitchell Carter,4.0,Horz,39.55,-11.9724,0
16066,Mitchell Deter,4.0,BSth,50.23,-6.09791,0
16067,Mitchell Farr,1.0,ind,33.44,-10.9334,0
16068,Mitchell Hampton,2.0,SB,37.14,-8.80921,0
16069,Mitchell Hill,2.0,OVC,42.62,-5.27561,0
16070,Mitchell Parker,1.0,ind,52.63,3.87201,0
16071,Mitchell Patton,4.0,Sum,53.02,-3.08319,0
16072,Mitchell Saxen,1.0,WCC,55.87,2.76696,0
16073,Mitchell Seraille,1.0,Slnd,56.23,-1.45056,0
16074,Mitchell Smith,4.0,SEC,54.6,4.66768,0
16075,Mitchell Solomon,4.0,B12,61.34,8.84412,0
16076,Mitchell Sueker,3.0,Sum,52.69,-4.26185,0
16077,Mitchell Watt,4.0,MAC,60.87,6.67823,0
16078,Mitchell Wilbekin,4.0,ACC,56.36,3.19257,0
16079,Mitchell Young,4.0,WCC,55.85,3.24902,0
16080,Miye Oni,3.0,Ivy,55.82,3.86252,1
16081,Mladen Armus,3.0,MWC,58.5,4.16349,0
16082,Mladen Djordjevic,3.0,WCC,38.17,-6.37641,0
16083,Mo Ahmed,3.0,WAC,28.39,-8.94303,0
16084,Mo Alie-Cox,4.0,A10,58.67,7.00439,0
16085,Mo Arnold,2.0,ASun,44.3,-4.33619,0
16086,Mo Evans,4.0,Sum,57.72,0.280452,0
16087,Mo Greenwood,1.0,Slnd,58.43,-4.33935,0
16088,Mo Hubbard,1.0,MAC,43.09,-2.01244,0
16089,Mo Hughley,4.0,ind,44.17,1.04033,0
16090,Mo Jeffers,4.0,ACC,50.8,-2.05615,0
16091,Mo Lewis,3.0,Pat,64.65,-1.04575,0
16092,Mo Williams,4.0,Pat,45.0,-3.98331,0
16093,Moataz Aly,4.0,WAC,60.62,-1.53483,0
16094,Mobolaji Ajayi,4.0,BE,45.95,-1.11801,0
16095,Modou Niang,3.0,WAC,58.1,0.208308,0
16096,Moe Harkless,1.0,BE,50.4,3.29851,1
16097,Moe McDonald,4.0,WAC,45.25,-4.57321,0
16098,Moe Wiltz,1.0,MWC,37.43,-10.0436,0
16099,Mogboluwaga Oginni,2.0,BE,50.51,-6.19275,0
16100,Mogga Lado,4.0,BSth,58.27,-1.68228,0
